507326333022900226|1353020743|@canalN_ #AlertaNoticias #CorredorAzul http://t.co/wf7eZyKvpL|servicio|Thu Sep 04 00:36:38 +0000 2014|0|0|1
507330584117383168|380632461|#corredorazul: usuarios piden mejorar señales en los paraderos http://t.co/BWVEOfXvHd vía @elcomercio|servicio usuarios piden mejorar seales paraderos |Thu Sep 04 00:53:31 +0000 2014|0|0|6
507331717511000066|493749938|#CorredorAzul http://t.co/tKVsXK8gqR|servicio|Thu Sep 04 00:58:01 +0000 2014|0|0|1
507332409508249601|93433105|https://t.co/rggDp078JO Leánlo #reformadetransporte #CorredorAzul|lenlo servicio|Thu Sep 04 01:00:46 +0000 2014|0|0|2
507335373950033923|58321656|#SeMeHaPegado hablar también del #CorredorAzul|hablar tambin servicio|Thu Sep 04 01:12:33 +0000 2014|0|0|3
507335773528793088|42502689|@SITLima @GTULima  #CorredorAzul  y para sjl|servicio sjl|Thu Sep 04 01:14:08 +0000 2014|0|0|2
507336626293723136|231086337|"""@Dani_CHS: https://t.co/OT7eMdWdA8 Leánlo #reformadetransporte #CorredorAzul"""|lenlo servicio|Thu Sep 04 01:17:32 +0000 2014|0|0|2
507340041274662912|2649431947|#CorredorAzul #ReducirBarriga Consejos Para Reducir Barriga Rapidamente http://t.co/nzoHcUdxxg|servicio consejos reducir barriga rapidamente|Thu Sep 04 01:31:06 +0000 2014|0|0|5
507341061727858688|1024571233|@canalN_  pero es claro como las personas que no viven en el rimac no saben como es la situacion que facil es hablar #CorredorAzul|claro personas viven rimac saben situacion facil hablar servicio|Thu Sep 04 01:35:09 +0000 2014|0|0|9
507341423448817664|852088586|#CorredorAzul una reverenda porqueria!!! u.u|servicio reverenda porqeria  |Thu Sep 04 01:36:35 +0000 2014|0|0|3
