507268547891171329|158957235|salieron caviares perdn jureles morder yugular saben justificar psima gestin servicio|Wed Sep 03 20:47:01 +0000 2014|0|0|11
507269380485677057|158957235|debemos apoyar cambio transporte publico claro  empre  haga bien planificado momento electoral servicio|Wed Sep 03 20:50:19 +0000 2014|0|-1|13
507269617538981890|930959838|tantas quejas servicio casualidad|Wed Sep 03 20:51:16 +0000 2014|0|0|4
507269820187148288|910898497|das tendencia servicio|Wed Sep 03 20:52:04 +0000 2014|0|0|3
507270035803758592|2649431947|servicio opciones beneficios rutina ejercicios|Wed Sep 03 20:52:55 +0000 2014|0|0|5
507270247301533696|2295712067|gente esperar mas  min bus servicio repleto|Wed Sep 03 20:53:46 +0000 2014|0|0|7
507270443829821440|2295712067|depende hora tomes servicio|Wed Sep 03 20:54:33 +0000 2014|0|0|4
507270626097512448|48576339|ahora caminar dicen ejicas  hacan volaban ahora cortaron alas vyanse mierda servicio|Wed Sep 03 20:55:16 +0000 2014|0|0|12
507270689188233216|570524659|hablan usan servicio|Wed Sep 03 20:55:31 +0000 2014|0|0|3
507270972333129728|2360063580| ahora vllaranstas crean memes lmeadas darle mpulso mal hecho servco nade opone reformas|Wed Sep 03 20:56:39 +0000 2014|0|0|13
507271071251587072|343181677|decir vergonzoso  falsifiue video solo apoyar candidata asco servicio|Wed Sep 03 20:57:02 +0000 2014|0|0|9
507271200209641473|851320339|usan servicio saben problemas  solo dedican estudiarlos|Wed Sep 03 20:57:33 +0000 2014|0|0|7
507271567567368192|210785140|azul amarillo quedo azul servicio|Wed Sep 03 20:59:01 +0000 2014|0|0|5
507271604494417920|2735512894|eyendo estupideces  tomo  aos   paciencia servicio|Wed Sep 03 20:59:09 +0000 2014|0|0|6
507271684567891969|2360063580| reformas buenas lanzan ensayar ver  pasa  ser paciente abusan servicio mal|Wed Sep 03 20:59:28 +0000 2014|0|0|11
507271735595397120|229983707|pide paciencia usuarios servicio realmente puede tener mas paciencia gestion tan inutil mas|Wed Sep 03 20:59:41 +0000 2014|0|0|13
507272007046946817|48576339|tren das viajamos judos schindler ningn canal haciendo reportaje quejicas llorando servicio|Wed Sep 03 21:00:45 +0000 2014|0|0|12
507272184403091457|143172628|problema  alcalde prob ervicio  ningun alcalde atrivio   uita voto pienen|Wed Sep 03 21:01:28 +0000 2014|0|0|10
507272598242471936|176619775|servicio rompieron mano|Wed Sep 03 21:03:06 +0000 2014|0|0|3
507272679628734464|2192923142|twitter dice  estn super hot servicio situacinsentimental pwrd |Wed Sep 03 21:03:26 +0000 2014|0|0|8
507272908386107393|72282654|servicio esculpadevillarn esculpadevillarn esculpadevillarn esculpadevillarn esculpadevillarn esculpadevillarn|Wed Sep 03 21:04:20 +0000 2014|0|0|7
507272909711474689|2598229142|servicio basta humillacion lima merece maltrato|Wed Sep 03 21:04:21 +0000 2014|0|0|6
507273097708576768|2644983042| per      lourdes  servicio  situacinsentimental   lima  susana|Wed Sep 03 21:05:05 +0000 2014|0|0|6
507273413875204096|289099928|hacer corredor quita votos hacerlo mal quita votos servicio|Wed Sep 03 21:06:21 +0000 2014|0|0|9
507273529365397504|2598229142|servicio basta humillacion lima merece maltrato villaran das asco|Wed Sep 03 21:06:48 +0000 2014|0|0|9
507273914423472128|2598229142|servicio mierda humilladora villaran  explotar cara maoseria|Wed Sep 03 21:08:20 +0000 2014|0|0|7
507274073077194752|408212861|noticieros cubren tercer  servicio  tercer  ocupacin nazi|Wed Sep 03 21:08:58 +0000 2014|0|0|7
